child_id,path_id,date,node,node_N,node_NN
1006785,0,2015-06-12,exit_nonsocialcare,1,1
1006798,0,2015-06-12,exit_nonsocialcare,1,1
1006818,0,2015-06-12,exit_nonsocialcare,1,1
1006822,0,2015-06-12,exit_nonsocialcare,1,1
1006823,0,2015-06-12,exit_nonsocialcare,1,1
1006857,0,2015-06-12,exit_nonsocialcare,1,1
1006947,0,2015-06-12,exit_nonsocialcare,1,1
1006953,0,2015-06-12,exit_nonsocialcare,1,1
1006964,0,2015-06-12,exit_nonsocialcare,1,1
1006979,0,2015-06-12,exit_nonsocialcare,1,1
1007013,0,2015-06-12,exit_nonsocialcare,1,1
1007014,0,2015-06-12,exit_nonsocialcare,1,1
1007049,0,2015-06-12,referral,1,1
1007050,0,2015-06-12,exit_nonsocialcare,1,1
1007051,0,2015-06-12,referral,1,1
1007052,0,2015-06-12,exit_nonsocialcare,1,1
1007053,0,2015-06-12,exit_nonsocialcare,1,1
1007054,0,2015-06-12,referral,1,1
1007058,0,2015-06-12,referral,1,1
1007061,0,2015-06-12,referral,1,1
1007062,0,2015-06-12,referral,1,1
1007063,0,2015-06-12,referral,1,1
1007064,0,2015-06-12,referral,1,1
1007066,0,2015-06-12,referral,1,1
1007067,0,2015-06-12,referral,1,1
1007070,0,2015-06-12,referral,1,1
1007071,0,2015-06-12,referral,1,1
1007073,0,2015-06-12,referral,1,1
1007074,0,2015-06-12,referral,1,1
1007075,0,2015-06-12,referral,1,1
1007077,0,2015-06-12,referral,1,1
1007079,0,2015-06-12,referral,1,1
1007083,0,2015-06-12,referral,1,1
1007084,0,2015-06-12,referral,1,1
1007088,0,2015-06-12,referral,1,1
1007091,0,2015-06-12,exit_nonsocialcare,1,1
1007092,0,2015-06-12,referral,1,1
1007094,0,2015-06-12,referral,1,1
1007095,0,2015-06-12,referral,1,1
1007096,0,2015-06-12,referral,1,1
1007097,0,2015-06-12,referral,1,1
1007099,0,2015-06-12,exit_nonsocialcare,1,1
1007100,0,2015-06-12,referral,1,1
1007101,0,2015-06-12,referral,1,1
1007102,0,2015-06-12,referral,1,1
1007103,0,2015-06-12,referral,1,1
1007106,0,2015-06-12,referral,1,1
1007108,0,2015-06-12,referral,1,1
1003911,1,2015-06-12,contact,0,2
1004677,1,2015-06-12,contact,0,2
1005109,1,2015-06-12,contact,0,2
1005742,1,2015-06-12,contact,0,2
1005852,1,2015-06-12,contact,0,2
1006430,1,2015-06-12,contact,0,2
1006791,1,2015-06-12,contact,0,2
1007049,0,2015-06-12,candf,2,2
1007051,0,2015-06-12,candf,2,2
1007054,0,2015-06-12,candf,2,2
1007058,0,2015-06-12,candf,2,2
1007061,0,2015-06-12,candf,2,2
1007062,0,2015-06-12,strategy,2,2
1007063,0,2015-06-12,candf,2,2
1007064,0,2015-06-12,candf,2,2
1007066,0,2015-06-12,candf,2,2
1007067,0,2015-06-12,candf,2,2
1007070,0,2015-06-12,strategy,2,2
1007071,0,2015-06-12,candf,2,2
1007073,0,2015-06-12,candf,2,2
1007074,0,2015-06-12,candf,2,2
1007075,0,2015-06-12,candf,2,2
1007077,0,2015-06-12,candf,2,2
1007079,0,2015-06-12,strategy,2,2
1007083,0,2015-06-12,candf,2,2
1007084,0,2015-06-12,strategy,2,2
1007092,0,2015-06-12,candf,2,2
1007094,0,2015-06-12,candf,2,2
1007095,0,2015-06-12,candf,2,2
1007096,0,2015-06-12,candf,2,2
1007097,0,2015-06-12,candf,2,2
1007100,0,2015-06-12,candf,2,2
1007102,0,2015-06-12,candf,2,2
1007103,0,2015-06-12,candf,2,2
1007106,0,2015-06-12,candf,2,2
1007108,0,2015-06-12,candf,2,2
1002886,0,2015-06-12,exit_nonsocialcare,3,3
1003664,0,2015-06-12,exit_nonsocialcare,3,3
1003761,1,2015-06-12,exit_nonsocialcare,1,3
1003911,1,2015-06-12,referral,1,3
1004147,0,2015-06-12,exit_nonsocialcare,3,3
1004358,0,2015-06-12,exit_nonsocialcare,3,3
1004362,0,2015-06-12,exit_nonsocialcare,3,3
1004551,0,2015-06-12,exit_other,3,3
1004563,0,2015-06-12,exit_legal,3,3
1004590,0,2015-06-12,exit_cin,3,3
1004677,1,2015-06-12,referral,1,3
1004714,0,2015-06-12,exit_nonsocialcare,3,3
1005109,1,2015-06-12,referral,1,3
1005452,0,2015-06-12,exit_nonsocialcare,3,3
1005493,0,2015-06-12,exit_nonsocialcare,3,3
1005515,0,2015-06-12,exit_nonsocialcare,3,3
1005681,0,2015-06-12,exit_cin,3,3
1005695,0,2015-06-12,exit_cin,3,3
1005725,1,2015-06-12,exit_nonsocialcare,1,3
1005852,1,2015-06-12,referral,1,3
1005910,1,2015-06-12,exit_nonsocialcare,1,3
1006178,0,2015-06-12,exit_nonsocialcare,3,3
1006430,1,2015-06-12,referral,1,3
1006543,0,2015-06-12,exit_cin,3,3
1006658,1,2015-06-12,exit_nonsocialcare,1,3
1006786,0,2015-06-12,strategy,3,3
1006983,0,2015-06-12,s47,3,3
1007026,0,2015-06-12,exit_other,3,3
1007070,0,2015-06-12,s47,3,3
1007084,0,2015-06-12,s47,3,3
1000854,1,2015-06-12,contact,0,4
1002598,2,2015-06-12,contact,0,4
1003911,1,2015-06-12,candf,2,4
1004257,1,2015-06-12,contact,0,4
1004677,1,2015-06-12,candf,2,4
1005852,1,2015-06-12,strategy,2,4
1006345,0,2015-06-12,exit_other,4,4
1006430,1,2015-06-12,candf,2,4
1006719,0,2015-06-12,exit_other,4,4
1006786,0,2015-06-12,s47,4,4
1000728,1,2015-06-12,contact,0,5
1000854,1,2015-06-12,exit_nonsocialcare,1,5
1001335,1,2015-06-12,exit_nonsocialcare,3,5
1001401,1,2015-06-12,exit_other,3,5
1002598,2,2015-06-12,exit_nonsocialcare,1,5
1005745,1,2015-06-12,contact,0,5
1006786,0,2015-06-12,icpc,5,5
1005043,1,2015-06-12,s47,3,6
1005745,1,2015-06-12,referral,1,6
1005983,1,2015-06-12,exit_other,4,6
1000374,1,2015-06-12,s47,3,7
1001817,1,2015-06-12,exit_other,3,7
1005361,2,2015-06-12,s47,3,7
1005745,1,2015-06-12,strategy,2,7
1002224,2,2015-06-12,contact,0,8
1001230,2,2015-06-12,contact,0,9
1001230,2,2015-06-12,referral,1,10
1001230,2,2015-06-12,candf,2,11
1007109,0,2015-06-13,contact,0,0
1007110,0,2015-06-13,contact,0,0
1007111,0,2015-06-13,contact,0,0
1007112,0,2015-06-13,contact,0,0
1007113,0,2015-06-13,contact,0,0
1007114,0,2015-06-13,contact,0,0
1007115,0,2015-06-13,contact,0,0
1007116,0,2015-06-13,contact,0,0
1007117,0,2015-06-13,contact,0,0
1007118,0,2015-06-13,contact,0,0
1007119,0,2015-06-13,contact,0,0
1007120,0,2015-06-13,contact,0,0
1007121,0,2015-06-13,contact,0,0
1007122,0,2015-06-13,contact,0,0
1007123,0,2015-06-13,contact,0,0
1007124,0,2015-06-13,contact,0,0
1007125,0,2015-06-13,contact,0,0
1007126,0,2015-06-13,contact,0,0
1007127,0,2015-06-13,contact,0,0
1007128,0,2015-06-13,contact,0,0
1007129,0,2015-06-13,contact,0,0
1007130,0,2015-06-13,contact,0,0
1007131,0,2015-06-13,contact,0,0
1007132,0,2015-06-13,contact,0,0
1007133,0,2015-06-13,contact,0,0
1007134,0,2015-06-13,contact,0,0
1007135,0,2015-06-13,contact,0,0
1007136,0,2015-06-13,contact,0,0
1007137,0,2015-06-13,contact,0,0
1007138,0,2015-06-13,contact,0,0
1007139,0,2015-06-13,contact,0,0
1007140,0,2015-06-13,contact,0,0
1007141,0,2015-06-13,contact,0,0
1007142,0,2015-06-13,contact,0,0
1006387,0,2015-06-13,exit_nonsocialcare,1,1
1006578,0,2015-06-13,exit_nonsocialcare,1,1
1006684,0,2015-06-13,exit_nonsocialcare,1,1
1006730,0,2015-06-13,exit_nonsocialcare,1,1
1006782,0,2015-06-13,exit_nonsocialcare,1,1
1006797,0,2015-06-13,exit_nonsocialcare,1,1
1006840,0,2015-06-13,exit_nonsocialcare,1,1
1006842,0,2015-06-13,exit_nonsocialcare,1,1
1006850,0,2015-06-13,exit_nonsocialcare,1,1
1006872,0,2015-06-13,exit_nonsocialcare,1,1
1006901,0,2015-06-13,exit_nonsocialcare,1,1
1006918,0,2015-06-13,exit_nonsocialcare,1,1
1006926,0,2015-06-13,exit_nonsocialcare,1,1
1006950,0,2015-06-13,exit_nonsocialcare,1,1
1006955,0,2015-06-13,exit_nonsocialcare,1,1
1006969,0,2015-06-13,exit_nonsocialcare,1,1
1006975,0,2015-06-13,exit_nonsocialcare,1,1
1006977,0,2015-06-13,exit_nonsocialcare,1,1
1006995,0,2015-06-13,exit_nonsocialcare,1,1
1007020,0,2015-06-13,exit_nonsocialcare,1,1
1007028,0,2015-06-13,exit_nonsocialcare,1,1
1007030,0,2015-06-13,exit_nonsocialcare,1,1
1007055,0,2015-06-13,exit_nonsocialcare,1,1
1007059,0,2015-06-13,exit_nonsocialcare,1,1
1007086,0,2015-06-13,exit_nonsocialcare,1,1
1007090,0,2015-06-13,exit_nonsocialcare,1,1
1007098,0,2015-06-13,exit_nonsocialcare,1,1
1007105,0,2015-06-13,exit_nonsocialcare,1,1
1007110,0,2015-06-13,exit_nonsocialcare,1,1
1007112,0,2015-06-13,referral,1,1
1007114,0,2015-06-13,referral,1,1
1007116,0,2015-06-13,referral,1,1
1007117,0,2015-06-13,referral,1,1
1007119,0,2015-06-13,referral,1,1
1007120,0,2015-06-13,referral,1,1
1007121,0,2015-06-13,referral,1,1
1007122,0,2015-06-13,referral,1,1
1007123,0,2015-06-13,referral,1,1
1007126,0,2015-06-13,referral,1,1
1007127,0,2015-06-13,referral,1,1
1007128,0,2015-06-13,referral,1,1
1007129,0,2015-06-13,referral,1,1
1007132,0,2015-06-13,referral,1,1
1007133,0,2015-06-13,referral,1,1
1007134,0,2015-06-13,referral,1,1
1007135,0,2015-06-13,referral,1,1
1007136,0,2015-06-13,referral,1,1
1007137,0,2015-06-13,referral,1,1
1007139,0,2015-06-13,exit_nonsocialcare,1,1
1007141,0,2015-06-13,referral,1,1
1000053,1,2015-06-13,contact,0,2
1001122,1,2015-06-13,contact,0,2
1003482,1,2015-06-13,contact,0,2
1004815,1,2015-06-13,contact,0,2
1005122,1,2015-06-13,contact,0,2
1006427,1,2015-06-13,contact,0,2
1006547,0,2015-06-13,exit_other,2,2
1007021,0,2015-06-13,exit_nonsocialcare,2,2
1007112,0,2015-06-13,strategy,2,2
1007114,0,2015-06-13,strategy,2,2
1007116,0,2015-06-13,candf,2,2
1007117,0,2015-06-13,strategy,2,2
1007119,0,2015-06-13,candf,2,2
1007120,0,2015-06-13,candf,2,2
1007121,0,2015-06-13,candf,2,2
1007122,0,2015-06-13,candf,2,2
1007123,0,2015-06-13,candf,2,2
1007126,0,2015-06-13,candf,2,2
1007127,0,2015-06-13,candf,2,2
1007128,0,2015-06-13,candf,2,2
1007129,0,2015-06-13,strategy,2,2
1007132,0,2015-06-13,candf,2,2
1007133,0,2015-06-13,exit_cp,2,2
1007134,0,2015-06-13,candf,2,2
1007135,0,2015-06-13,candf,2,2
1007136,0,2015-06-13,candf,2,2
1007137,0,2015-06-13,strategy,2,2
1007141,0,2015-06-13,candf,2,2
1003482,1,2015-06-13,referral,1,3
1004157,0,2015-06-13,exit_nonsocialcare,3,3
1004192,0,2015-06-13,exit_other,3,3
1004237,0,2015-06-13,exit_nonsocialcare,3,3
1004438,0,2015-06-13,exit_cin,3,3
1004446,0,2015-06-13,exit_cin,3,3
1004532,0,2015-06-13,exit_cin,3,3
1004544,0,2015-06-13,exit_nonsocialcare,3,3
1004622,0,2015-06-13,exit_nonsocialcare,3,3
1004660,0,2015-06-13,exit_nonsocialcare,3,3
1004697,0,2015-06-13,exit_nonsocialcare,3,3
1004967,0,2015-06-13,exit_nonsocialcare,3,3
1005020,1,2015-06-13,exit_nonsocialcare,1,3
1005122,1,2015-06-13,referral,1,3
1005502,0,2015-06-13,exit_cin,3,3
1005671,0,2015-06-13,exit_other,3,3
1005742,1,2015-06-13,exit_nonsocialcare,1,3
1006007,0,2015-06-13,exit_other,3,3
1006071,1,2015-06-13,exit_nonsocialcare,1,3
1006152,0,2015-06-13,exit_nonsocialcare,3,3
1006213,0,2015-06-13,exit_nonsocialcare,3,3
1006427,1,2015-06-13,referral,1,3
1006552,0,2015-06-13,exit_nonsocialcare,3,3
1007062,0,2015-06-13,exit_other,3,3
1007079,0,2015-06-13,s47,3,3
1007112,0,2015-06-13,exit_nonsocialcare,3,3
1007117,0,2015-06-13,candf,3,3
1007129,0,2015-06-13,s47,3,3
1007137,0,2015-06-13,s47,3,3
1001041,1,2015-06-13,exit_nonsocialcare,1,4
1002526,2,2015-06-13,contact,0,4
1003387,1,2015-06-13,contact,0,4
1003482,1,2015-06-13,candf,2,4
1003639,2,2015-06-13,contact,0,4
1003664,1,2015-06-13,contact,0,4
1005033,2,2015-06-13,contact,0,4
1005122,1,2015-06-13,strategy,2,4
1005179,0,2015-06-13,exit_nonsocialcare,4,4
1005992,0,2015-06-13,exit_other,4,4
1006343,1,2015-06-13,contact,0,4
1006427,1,2015-06-13,candf,2,4
1006429,0,2015-06-13,exit_other,4,4
1006523,0,2015-06-13,exit_other,4,4
1006526,0,2015-06-13,exit_nonsocialcare,4,4
1006563,0,2015-06-13,exit_nonsocialcare,4,4
1006590,0,2015-06-13,exit_legal,4,4
1001446,1,2015-06-13,exit_nonsocialcare,3,5
1002526,2,2015-06-13,referral,1,5
1002983,1,2015-06-13,exit_nonsocialcare,3,5
1003146,1,2015-06-13,exit_cin,3,5
1003387,1,2015-06-13,referral,1,5
1004817,1,2015-06-13,exit_cin,3,5
1005033,2,2015-06-13,referral,1,5
1005086,1,2015-06-13,exit_nonsocialcare,3,5
1005122,1,2015-06-13,s47,3,5
1005852,1,2015-06-13,s47,3,5
1006343,1,2015-06-13,exit_nonsocialcare,1,5
1000728,1,2015-06-13,exit_nonsocialcare,1,6
1002406,2,2015-06-13,contact,0,6
1002526,2,2015-06-13,candf,2,6
1003387,1,2015-06-13,candf,2,6
1005033,2,2015-06-13,strategy,2,6
1002406,2,2015-06-13,referral,1,7
1005033,2,2015-06-13,s47,3,7
1005427,1,2015-06-13,s47,3,7
1001845,2,2015-06-13,exit_other,4,8
1002406,2,2015-06-13,candf,2,8
1002611,2,2015-06-13,exit_cin,4,9
1007143,0,2015-06-14,contact,0,0
1007144,0,2015-06-14,contact,0,0
1007145,0,2015-06-14,contact,0,0
1007146,0,2015-06-14,contact,0,0
1007147,0,2015-06-14,contact,0,0
1007148,0,2015-06-14,contact,0,0
1007149,0,2015-06-14,contact,0,0
1007150,0,2015-06-14,contact,0,0
1007151,0,2015-06-14,contact,0,0
1007152,0,2015-06-14,contact,0,0
1007153,0,2015-06-14,contact,0,0
1007154,0,2015-06-14,contact,0,0
1007155,0,2015-06-14,contact,0,0
1007156,0,2015-06-14,contact,0,0
1007157,0,2015-06-14,contact,0,0
1007158,0,2015-06-14,contact,0,0
1007159,0,2015-06-14,contact,0,0
1007160,0,2015-06-14,contact,0,0
1007161,0,2015-06-14,contact,0,0
1007162,0,2015-06-14,contact,0,0
1007163,0,2015-06-14,contact,0,0
1007164,0,2015-06-14,contact,0,0
1007165,0,2015-06-14,contact,0,0
1007166,0,2015-06-14,contact,0,0
1007167,0,2015-06-14,contact,0,0
1007168,0,2015-06-14,contact,0,0
1007169,0,2015-06-14,contact,0,0
1007170,0,2015-06-14,contact,0,0
1007171,0,2015-06-14,contact,0,0
1007172,0,2015-06-14,contact,0,0
1007173,0,2015-06-14,contact,0,0
1007174,0,2015-06-14,contact,0,0
1007175,0,2015-06-14,contact,0,0
1007176,0,2015-06-14,contact,0,0
1007177,0,2015-06-14,contact,0,0
1007178,0,2015-06-14,contact,0,0
1007179,0,2015-06-14,contact,0,0
1007180,0,2015-06-14,contact,0,0
1007181,0,2015-06-14,contact,0,0
1007182,0,2015-06-14,contact,0,0
1007183,0,2015-06-14,contact,0,0
1007184,0,2015-06-14,contact,0,0
1007185,0,2015-06-14,contact,0,0
1007186,0,2015-06-14,contact,0,0
1007187,0,2015-06-14,contact,0,0
1007188,0,2015-06-14,contact,0,0
1007189,0,2015-06-14,contact,0,0
1007190,0,2015-06-14,contact,0,0
1007191,0,2015-06-14,contact,0,0
1007192,0,2015-06-14,contact,0,0
1007193,0,2015-06-14,contact,0,0
1007194,0,2015-06-14,contact,0,0
1007195,0,2015-06-14,contact,0,0
1007196,0,2015-06-14,contact,0,0
1007197,0,2015-06-14,contact,0,0
1007198,0,2015-06-14,contact,0,0
1007199,0,2015-06-14,contact,0,0
1007200,0,2015-06-14,contact,0,0
1007201,0,2015-06-14,contact,0,0
1006646,0,2015-06-14,exit_nonsocialcare,1,1
1006659,0,2015-06-14,exit_nonsocialcare,1,1
1006689,0,2015-06-14,exit_nonsocialcare,1,1
1006720,0,2015-06-14,exit_nonsocialcare,1,1
1006866,0,2015-06-14,exit_nonsocialcare,1,1
1006930,0,2015-06-14,exit_nonsocialcare,1,1
1006968,0,2015-06-14,exit_nonsocialcare,1,1
1006972,0,2015-06-14,exit_nonsocialcare,1,1
1006999,0,2015-06-14,exit_nonsocialcare,1,1
1007034,0,2015-06-14,exit_nonsocialcare,1,1
1007038,0,2015-06-14,exit_nonsocialcare,1,1
1007057,0,2015-06-14,exit_nonsocialcare,1,1
1007068,0,2015-06-14,exit_nonsocialcare,1,1
1007080,0,2015-06-14,exit_nonsocialcare,1,1
1007113,0,2015-06-14,exit_nonsocialcare,1,1
1007143,0,2015-06-14,referral,1,1
1007144,0,2015-06-14,referral,1,1
1007145,0,2015-06-14,referral,1,1
1007146,0,2015-06-14,referral,1,1
1007149,0,2015-06-14,referral,1,1
1007151,0,2015-06-14,referral,1,1
1007152,0,2015-06-14,referral,1,1
1007153,0,2015-06-14,referral,1,1
1007154,0,2015-06-14,referral,1,1
1007155,0,2015-06-14,referral,1,1
1007156,0,2015-06-14,referral,1,1
1007157,0,2015-06-14,referral,1,1
1007158,0,2015-06-14,exit_nonsocialcare,1,1
1007159,0,2015-06-14,exit_nonsocialcare,1,1
1007160,0,2015-06-14,referral,1,1
1007161,0,2015-06-14,referral,1,1
1007164,0,2015-06-14,referral,1,1
1007166,0,2015-06-14,referral,1,1
1007167,0,2015-06-14,referral,1,1
1007168,0,2015-06-14,referral,1,1
1007169,0,2015-06-14,referral,1,1
1007173,0,2015-06-14,referral,1,1
1007174,0,2015-06-14,referral,1,1
1007178,0,2015-06-14,referral,1,1
1007179,0,2015-06-14,exit_nonsocialcare,1,1
1007181,0,2015-06-14,referral,1,1
1007182,0,2015-06-14,referral,1,1
1007183,0,2015-06-14,referral,1,1
1007187,0,2015-06-14,referral,1,1
1007188,0,2015-06-14,exit_nonsocialcare,1,1
1007189,0,2015-06-14,referral,1,1
1007191,0,2015-06-14,referral,1,1
1007193,0,2015-06-14,referral,1,1
1007194,0,2015-06-14,referral,1,1
1007195,0,2015-06-14,referral,1,1
1007196,0,2015-06-14,exit_nonsocialcare,1,1
1007198,0,2015-06-14,exit_nonsocialcare,1,1
1007199,0,2015-06-14,referral,1,1
1007200,0,2015-06-14,referral,1,1
1007201,0,2015-06-14,referral,1,1
1000181,1,2015-06-14,contact,0,2
1000270,1,2015-06-14,contact,0,2
1004041,1,2015-06-14,contact,0,2
1005017,1,2015-06-14,contact,0,2
1005861,1,2015-06-14,contact,0,2
1006672,1,2015-06-14,contact,0,2
1006761,1,2015-06-14,contact,0,2
1007088,0,2015-06-14,exit_lac,2,2
1007143,0,2015-06-14,candf,2,2
1007144,0,2015-06-14,candf,2,2
1007145,0,2015-06-14,candf,2,2
1007146,0,2015-06-14,candf,2,2
1007149,0,2015-06-14,candf,2,2
1007151,0,2015-06-14,strategy,2,2
1007152,0,2015-06-14,candf,2,2
1007153,0,2015-06-14,candf,2,2
1007154,0,2015-06-14,candf,2,2
1007155,0,2015-06-14,strategy,2,2
1007157,0,2015-06-14,candf,2,2
1007160,0,2015-06-14,candf,2,2
1007161,0,2015-06-14,candf,2,2
1007164,0,2015-06-14,candf,2,2
1007166,0,2015-06-14,strategy,2,2
1007167,0,2015-06-14,candf,2,2
1007168,0,2015-06-14,candf,2,2
1007169,0,2015-06-14,candf,2,2
1007173,0,2015-06-14,candf,2,2
1007174,0,2015-06-14,candf,2,2
1007178,0,2015-06-14,exit_lac,2,2
1007181,0,2015-06-14,candf,2,2
1007182,0,2015-06-14,candf,2,2
1007183,0,2015-06-14,candf,2,2
1007187,0,2015-06-14,exit_nonsocialcare,2,2
1007189,0,2015-06-14,candf,2,2
1007191,0,2015-06-14,candf,2,2
1007193,0,2015-06-14,candf,2,2
1007194,0,2015-06-14,strategy,2,2
1007195,0,2015-06-14,candf,2,2
1007199,0,2015-06-14,candf,2,2
1007200,0,2015-06-14,exit_lac,2,2
1007201,0,2015-06-14,candf,2,2
1000053,1,2015-06-14,exit_nonsocialcare,1,3
1001122,1,2015-06-14,exit_nonsocialcare,1,3
1003519,0,2015-06-14,exit_nonsocialcare,3,3
1003921,0,2015-06-14,exit_cin,3,3
1003999,0,2015-06-14,strategy,3,3
1004041,1,2015-06-14,referral,1,3
1004152,0,2015-06-14,exit_nonsocialcare,3,3
1004367,0,2015-06-14,strategy,3,3
1004380,0,2015-06-14,exit_nonsocialcare,3,3
1004452,0,2015-06-14,exit_cin,3,3
1004782,0,2015-06-14,exit_nonsocialcare,3,3
1005017,1,2015-06-14,referral,1,3
1005120,0,2015-06-14,exit_nonsocialcare,3,3
1005211,0,2015-06-14,exit_cin,3,3
1005575,0,2015-06-14,exit_nonsocialcare,3,3
1005676,0,2015-06-14,exit_nonsocialcare,3,3
1006551,0,2015-06-14,exit_cin,3,3
1006672,1,2015-06-14,referral,1,3
1006735,0,2015-06-14,exit_other,3,3
1006761,1,2015-06-14,referral,1,3
1006869,0,2015-06-14,exit_other,3,3
1007083,0,2015-06-14,exit_other,3,3
1007092,0,2015-06-14,exit_other,3,3
1007155,0,2015-06-14,s47,3,3
1007194,0,2015-06-14,s47,3,3
1002151,2,2015-06-14,contact,0,4
1003999,0,2015-06-14,s47,4,4
1004041,1,2015-06-14,candf,2,4
1004621,1,2015-06-14,contact,0,4
1005017,1,2015-06-14,strategy,2,4
1005020,2,2015-06-14,contact,0,4
1005109,1,2015-06-14,exit_nonsocialcare,2,4
1006577,0,2015-06-14,exit_nonsocialcare,4,4
1006672,1,2015-06-14,strategy,2,4
1006761,1,2015-06-14,candf,2,4
1001969,1,2015-06-14,exit_cin,3,5
1003639,2,2015-06-14,exit_nonsocialcare,1,5
1004493,1,2015-06-14,contact,0,5
1004621,1,2015-06-14,referral,1,5
1005020,2,2015-06-14,referral,1,5
1006189,1,2015-06-14,exit_other,3,5
1004621,1,2015-06-14,strategy,2,6
1005020,2,2015-06-14,candf,2,6
1000485,1,2015-06-14,exit_cin,3,7
1004543,3,2015-06-14,exit_nonsocialcare,1,7
1007202,0,2015-06-15,contact,0,0
1007203,0,2015-06-15,contact,0,0
1007204,0,2015-06-15,contact,0,0
1007205,0,2015-06-15,contact,0,0
1007206,0,2015-06-15,contact,0,0
1007207,0,2015-06-15,contact,0,0
1007208,0,2015-06-15,contact,0,0
1007209,0,2015-06-15,contact,0,0
1007210,0,2015-06-15,contact,0,0
1007211,0,2015-06-15,contact,0,0
1007212,0,2015-06-15,contact,0,0
1007213,0,2015-06-15,contact,0,0
1007214,0,2015-06-15,contact,0,0
1007215,0,2015-06-15,contact,0,0
1007216,0,2015-06-15,contact,0,0
1007217,0,2015-06-15,contact,0,0
1007218,0,2015-06-15,contact,0,0
1007219,0,2015-06-15,contact,0,0
1007220,0,2015-06-15,contact,0,0
1007221,0,2015-06-15,contact,0,0
1007222,0,2015-06-15,contact,0,0
1007223,0,2015-06-15,contact,0,0
1007224,0,2015-06-15,contact,0,0
1007225,0,2015-06-15,contact,0,0
1007226,0,2015-06-15,contact,0,0
1007227,0,2015-06-15,contact,0,0
1007228,0,2015-06-15,contact,0,0
1007229,0,2015-06-15,contact,0,0
1007230,0,2015-06-15,contact,0,0
1007231,0,2015-06-15,contact,0,0
1007232,0,2015-06-15,contact,0,0
1007233,0,2015-06-15,contact,0,0
1007234,0,2015-06-15,contact,0,0
1007235,0,2015-06-15,contact,0,0
1007236,0,2015-06-15,contact,0,0
1007237,0,2015-06-15,contact,0,0
1007238,0,2015-06-15,contact,0,0
1007239,0,2015-06-15,contact,0,0
1007240,0,2015-06-15,contact,0,0
1007241,0,2015-06-15,contact,0,0
1007242,0,2015-06-15,contact,0,0
1006150,0,2015-06-15,exit_nonsocialcare,1,1
1006650,0,2015-06-15,exit_nonsocialcare,1,1
1006653,0,2015-06-15,exit_nonsocialcare,1,1
1006783,0,2015-06-15,exit_nonsocialcare,1,1
1006793,0,2015-06-15,exit_nonsocialcare,1,1
1006902,0,2015-06-15,exit_nonsocialcare,1,1
1006967,0,2015-06-15,exit_nonsocialcare,1,1
1006976,0,2015-06-15,exit_nonsocialcare,1,1
1007001,0,2015-06-15,exit_nonsocialcare,1,1
1007104,0,2015-06-15,exit_nonsocialcare,1,1
1007115,0,2015-06-15,exit_nonsocialcare,1,1
1007125,0,2015-06-15,exit_nonsocialcare,1,1
1007130,0,2015-06-15,exit_nonsocialcare,1,1
1007138,0,2015-06-15,exit_nonsocialcare,1,1
1007172,0,2015-06-15,exit_nonsocialcare,1,1
1007203,0,2015-06-15,referral,1,1
1007204,0,2015-06-15,exit_nonsocialcare,1,1
1007205,0,2015-06-15,referral,1,1
1007207,0,2015-06-15,referral,1,1
1007209,0,2015-06-15,referral,1,1
1007210,0,2015-06-15,referral,1,1
1007211,0,2015-06-15,referral,1,1
1007212,0,2015-06-15,referral,1,1
1007213,0,2015-06-15,exit_nonsocialcare,1,1
1007214,0,2015-06-15,referral,1,1
1007215,0,2015-06-15,referral,1,1
1007216,0,2015-06-15,referral,1,1
1007217,0,2015-06-15,exit_nonsocialcare,1,1
1007220,0,2015-06-15,referral,1,1
1007221,0,2015-06-15,referral,1,1
1007222,0,2015-06-15,referral,1,1
1007223,0,2015-06-15,referral,1,1
1007227,0,2015-06-15,referral,1,1
1007230,0,2015-06-15,referral,1,1
1007232,0,2015-06-15,exit_nonsocialcare,1,1
1007233,0,2015-06-15,referral,1,1
1007235,0,2015-06-15,referral,1,1
1007238,0,2015-06-15,referral,1,1
1007239,0,2015-06-15,referral,1,1
1007240,0,2015-06-15,referral,1,1
1007241,0,2015-06-15,referral,1,1
1002170,1,2015-06-15,contact,0,2
1002956,1,2015-06-15,contact,0,2
1002972,1,2015-06-15,contact,0,2
1006070,1,2015-06-15,contact,0,2
1006179,1,2015-06-15,contact,0,2
1007156,0,2015-06-15,exit_nonsocialcare,2,2
1007203,0,2015-06-15,candf,2,2
1007205,0,2015-06-15,candf,2,2
1007207,0,2015-06-15,candf,2,2
1007209,0,2015-06-15,strategy,2,2
1007210,0,2015-06-15,exit_lac,2,2
1007211,0,2015-06-15,candf,2,2
1007212,0,2015-06-15,candf,2,2
1007214,0,2015-06-15,candf,2,2
1007215,0,2015-06-15,candf,2,2
1007216,0,2015-06-15,candf,2,2
1007217,1,2015-06-15,contact,0,2
1007220,0,2015-06-15,strategy,2,2
1007221,0,2015-06-15,candf,2,2
1007222,0,2015-06-15,strategy,2,2
1007223,0,2015-06-15,strategy,2,2
1007227,0,2015-06-15,candf,2,2
1007230,0,2015-06-15,candf,2,2
1007233,0,2015-06-15,candf,2,2
1007235,0,2015-06-15,candf,2,2
1007238,0,2015-06-15,candf,2,2
1007239,0,2015-06-15,candf,2,2
1007240,0,2015-06-15,candf,2,2
1007241,0,2015-06-15,candf,2,2
1000181,1,2015-06-15,exit_nonsocialcare,1,3
